Node_Label,ID_,Location,Parent_Foreign_Id,Parent_Foreign_Source,IP_Management,MgmtType_,svc_Forced,cat_,Asset_category,Asset_region,Asset_serialNumber,Asset_assetNumber,Asset_latitude,Asset_longitude,Asset_thresholdCategory,Asset_notifyCategory,Asset_pollerCategory,Asset_displayCategory,Asset_managedObjectType,Asset_managedObjectInstance,Asset_circuitId,Asset_description,MetaData_requisition:serviceId,MetaData_requisition:serviceName,MetaData_requisition:customerId,MetaData_requisition:customerName,Asset_comment,Asset_building,Asset_floor,Asset_room,Asset_rack,Asset_rackunitheight,Asset_slot,Asset_port,Asset_region,Asset_division,Asset_department,Asset_address1,Asset_address2,Asset_city,Asset_state,Asset_zip,Asset_country,Asset_modelnumber,Asset_manufacturer,Asset_vendor,Asset_vendorphone,Asset_vendorfax,Asset_userlastmodified,Asset_lastmodifieddate,Asset_dateinstalled,Asset_lease,Asset_leaseexpires,Asset_supportphone,Asset_maintcontract,Asset_maintcontractexpires,Asset_username,Asset_password,Asset_enable,Asset_autoenable,Asset_connection,Asset_operatingsystem,Asset_cpu,Asset_ram,Asset_storagectrl,Asset_hdd1,Asset_hdd2,Asset_hdd3,Asset_hdd4,Asset_hdd5,Asset_hdd6,Asset_numpowersupplies,Asset_inputpower,Asset_additionalhardware,Asset_admin,Asset_snmpcommunity
ONT_10093567771,ONT_10093567771,Default,SO18BPK1_POLE_86_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF2599F9F1B,'10093567771,50.92506790,-1.37474970,,,,,,,,ONT in USPRN_10093567771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093567867,ONT_10093567867,Default,SO18BPK1_POLE_86_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF2599F9F7B,'10093567867,50.92101960,-1.37441970,,,,,,,,ONT in USPRN_10093567867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093568130,ONT_10093568130,Default,SO18BPK1_POLE_86_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF2599FA082,'10093568130,50.92746310,-1.37195720,,,,,,,,ONT in USPRN_10093568130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093568162,ONT_10093568162,Default,SO18BPK1_POLE_86_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF2599FA0A2,'10093568162,50.92825190,-1.37480650,,,,,,,,ONT in USPRN_10093568162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093568243,ONT_10093568243,Default,SO18BPK1_POLE_86_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF2599FA0F3,'10093568243,50.92119880,-1.36993950,,,,,,,,ONT in USPRN_10093568243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093568245,ONT_10093568245,Default,SO18BPK1_POLE_86_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF2599FA0F5,'10093568245,50.92662800,-1.37720450,,,,,,,,ONT in USPRN_10093568245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093568273,ONT_10093568273,Default,SO18BPK1_POLE_86_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF2599FA111,'10093568273,50.92110820,-1.37017120,,,,,,,,ONT in USPRN_10093568273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093568664,ONT_10093568664,Default,SO18BPK1_POLE_86_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF2599FA298,'10093568664,50.92565310,-1.37484160,,,,,,,,ONT in USPRN_10093568664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093568836,ONT_10093568836,Default,SO18BPK1_POLE_86_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF2599FA344,'10093568836,50.92380280,-1.37990880,,,,,,,,ONT in USPRN_10093568836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093568874,ONT_10093568874,Default,SO18BPK1_POLE_86_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF2599FA36A,'10093568874,50.92118550,-1.37156680,,,,,,,,ONT in USPRN_10093568874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093569051,ONT_10093569051,Default,SO18BPK1_POLE_86_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF2599FA41B,'10093569051,50.92840860,-1.37739400,,,,,,,,ONT in USPRN_10093569051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093569056,ONT_10093569056,Default,SO18BPK1_POLE_86_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF2599FA420,'10093569056,50.92840960,-1.37739260,,,,,,,,ONT in USPRN_10093569056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10094531781,ONT_10094531781,Default,SO18BPK1_POLE_86_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF259AE54C5,'10094531781,50.92744180,-1.37468960,,,,,,,,ONT in USPRN_10094531781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10094531915,ONT_10094531915,Default,SO18BPK1_POLE_86_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF259AE554B,'10094531915,50.92477610,-1.37560730,,,,,,,,ONT in USPRN_10094531915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10094532746,ONT_10094532746,Default,SO18BPK1_POLE_86_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF259AE588A,'10094532746,50.92362100,-1.37448470,,,,,,,,ONT in USPRN_10094532746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10094532754,ONT_10094532754,Default,SO18BPK1_POLE_86_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF259AE5892,'10094532754,50.92211280,-1.37698220,,,,,,,,ONT in USPRN_10094532754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10094532755,ONT_10094532755,Default,SO18BPK1_POLE_86_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF259AE5893,'10094532755,50.92206830,-1.37700170,,,,,,,,ONT in USPRN_10094532755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10094532756,ONT_10094532756,Default,SO18BPK1_POLE_86_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF259AE5894,'10094532756,50.92202680,-1.37702330,,,,,,,,ONT in USPRN_10094532756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10094532757,ONT_10094532757,Default,SO18BPK1_POLE_86_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF259AE5895,'10094532757,50.92198530,-1.37704980,,,,,,,,ONT in USPRN_10094532757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10094533267,ONT_10094533267,Default,SO18BPK1_POLE_86_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF259AE5A93,'10094533267,50.92510370,-1.37464620,,,,,,,,ONT in USPRN_10094533267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10094533412,ONT_10094533412,Default,SO18BPK1_POLE_86_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF259AE5B24,'10094533412,50.92209760,-1.37580170,,,,,,,,ONT in USPRN_10094533412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10094533413,ONT_10094533413,Default,SO18BPK1_POLE_86_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF259AE5B25,'10094533413,50.92211590,-1.37588140,,,,,,,,ONT in USPRN_10094533413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10094533414,ONT_10094533414,Default,SO18BPK1_POLE_86_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF259AE5B26,'10094533414,50.92213480,-1.37595530,,,,,,,,ONT in USPRN_10094533414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10094533415,ONT_10094533415,Default,SO18BPK1_POLE_86_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF259AE5B27,'10094533415,50.92217020,-1.37600430,,,,,,,,ONT in USPRN_10094533415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10094533417,ONT_10094533417,Default,SO18BPK1_POLE_87_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF259AE5B29,'10094533417,50.92217030,-1.37600430,,,,,,,,ONT in USPRN_10094533417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10094533538,ONT_10094533538,Default,SO18BPK1_POLE_87_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF259AE5BA2,'10094533538,50.92643340,-1.37249760,,,,,,,,ONT in USPRN_10094533538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10094533539,ONT_10094533539,Default,SO18BPK1_POLE_87_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF259AE5BA3,'10094533539,50.92510820,-1.38037060,,,,,,,,ONT in USPRN_10094533539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10094533540,ONT_10094533540,Default,SO18BPK1_POLE_87_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF259AE5BA4,'10094533540,50.92513640,-1.38037020,,,,,,,,ONT in USPRN_10094533540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10094534093,ONT_10094534093,Default,SO18BPK1_POLE_87_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF259AE5DCD,'10094534093,50.92475090,-1.37429880,,,,,,,,ONT in USPRN_10094534093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10094534152,ONT_10094534152,Default,SO18BPK1_POLE_87_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF259AE5E08,'10094534152,50.92429850,-1.38033070,,,,,,,,ONT in USPRN_10094534152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10094534153,ONT_10094534153,Default,SO18BPK1_POLE_87_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF259AE5E09,'10094534153,50.92429860,-1.38033300,,,,,,,,ONT in USPRN_10094534153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10094534154,ONT_10094534154,Default,SO18BPK1_POLE_87_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF259AE5E0A,'10094534154,50.92429850,-1.38033070,,,,,,,,ONT in USPRN_10094534154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10094534155,ONT_10094534155,Default,SO18BPK1_POLE_87_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF259AE5E0B,'10094534155,50.92429890,-1.38033130,,,,,,,,ONT in USPRN_10094534155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10094534156,ONT_10094534156,Default,SO18BPK1_POLE_87_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF259AE5E0C,'10094534156,50.92429890,-1.38033130,,,,,,,,ONT in USPRN_10094534156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10094534157,ONT_10094534157,Default,SO18BPK1_POLE_87_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF259AE5E0D,'10094534157,50.92429850,-1.38033190,,,,,,,,ONT in USPRN_10094534157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10094534158,ONT_10094534158,Default,SO18BPK1_POLE_87_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF259AE5E0E,'10094534158,50.92429850,-1.38033190,,,,,,,,ONT in USPRN_10094534158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10094534159,ONT_10094534159,Default,SO18BPK1_POLE_87_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF259AE5E0F,'10094534159,50.92429890,-1.38033130,,,,,,,,ONT in USPRN_10094534159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10094534160,ONT_10094534160,Default,SO18BPK1_POLE_87_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF259AE5E10,'10094534160,50.92429860,-1.38033240,,,,,,,,ONT in USPRN_10094534160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10094534161,ONT_10094534161,Default,SO18BPK1_POLE_87_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF259AE5E11,'10094534161,50.92138790,-1.37733800,,,,,,,,ONT in USPRN_10094534161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10094534181,ONT_10094534181,Default,SO18BPK1_POLE_87_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF259AE5E25,'10094534181,50.92443060,-1.37662230,,,,,,,,ONT in USPRN_10094534181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10094534266,ONT_10094534266,Default,SO18BPK1_POLE_87_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF259AE5E7A,'10094534266,50.92101470,-1.37469580,,,,,,,,ONT in USPRN_10094534266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10094534389,ONT_10094534389,Default,SO18BPK1_POLE_87_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF259AE5EF5,'10094534389,50.92295770,-1.36877280,,,,,,,,ONT in USPRN_10094534389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10094534920,ONT_10094534920,Default,SO18BPK1_POLE_87_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF259AE6108,'10094534920,50.92367610,-1.37994220,,,,,,,,ONT in USPRN_10094534920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10094535514,ONT_10094535514,Default,SO18BPK1_POLE_87_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF259AE635A,'10094535514,50.92226280,-1.37477720,,,,,,,,ONT in USPRN_10094535514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10094535515,ONT_10094535515,Default,SO18BPK1_POLE_87_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF259AE635B,'10094535515,50.92226130,-1.37477240,,,,,,,,ONT in USPRN_10094535515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10094535516,ONT_10094535516,Default,SO18BPK1_POLE_87_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF259AE635C,'10094535516,50.92226130,-1.37477480,,,,,,,,ONT in USPRN_10094535516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10094535517,ONT_10094535517,Default,SO18BPK1_POLE_87_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF259AE635D,'10094535517,50.92225990,-1.37477960,,,,,,,,ONT in USPRN_10094535517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10094535890,ONT_10094535890,Default,SO18BPK1_POLE_87_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF259AE64D2,'10094535890,50.92908470,-1.37433360,,,,,,,,ONT in USPRN_10094535890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10094536217,ONT_10094536217,Default,SO18BPK1_POLE_87_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF259AE6619,'10094536217,50.92679660,-1.37677800,,,,,,,,ONT in USPRN_10094536217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068887,ONT_200001068887,Default,SO18BPK1_POLE_87_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF2E90FE1F57,'200001068887,50.92367310,-1.37621980,,,,,,,,ONT in USPRN_200001068887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068888,ONT_200001068888,Default,SO18BPK1_POLE_87_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF2E90FE1F58,'200001068888,50.92367310,-1.37621980,,,,,,,,ONT in USPRN_200001068888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068889,ONT_200001068889,Default,SO18BPK1_POLE_87_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF2E90FE1F59,'200001068889,50.92367310,-1.37621980,,,,,,,,ONT in USPRN_200001068889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068890,ONT_200001068890,Default,SO18BPK1_POLE_87_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF2E90FE1F5A,'200001068890,50.92367310,-1.37621980,,,,,,,,ONT in USPRN_200001068890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068891,ONT_200001068891,Default,SO18BPK1_POLE_87_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF2E90FE1F5B,'200001068891,50.92367310,-1.37621980,,,,,,,,ONT in USPRN_200001068891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068892,ONT_200001068892,Default,SO18BPK1_POLE_87_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF2E90FE1F5C,'200001068892,50.92357420,-1.37622110,,,,,,,,ONT in USPRN_200001068892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068893,ONT_200001068893,Default,SO18BPK1_POLE_87_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF2E90FE1F5D,'200001068893,50.92346630,-1.37623680,,,,,,,,ONT in USPRN_200001068893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068894,ONT_200001068894,Default,SO18BPK1_POLE_88_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF2E90FE1F5E,'200001068894,50.92346630,-1.37623680,,,,,,,,ONT in USPRN_200001068894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068895,ONT_200001068895,Default,SO18BPK1_POLE_88_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF2E90FE1F5F,'200001068895,50.92346630,-1.37623680,,,,,,,,ONT in USPRN_200001068895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068896,ONT_200001068896,Default,SO18BPK1_POLE_88_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF2E90FE1F60,'200001068896,50.92346630,-1.37623680,,,,,,,,ONT in USPRN_200001068896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068897,ONT_200001068897,Default,SO18BPK1_POLE_88_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF2E90FE1F61,'200001068897,50.92346630,-1.37623680,,,,,,,,ONT in USPRN_200001068897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068898,ONT_200001068898,Default,SO18BPK1_POLE_88_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF2E90FE1F62,'200001068898,50.92346630,-1.37623680,,,,,,,,ONT in USPRN_200001068898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068899,ONT_200001068899,Default,SO18BPK1_POLE_88_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF2E90FE1F63,'200001068899,50.92367310,-1.37621980,,,,,,,,ONT in USPRN_200001068899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068900,ONT_200001068900,Default,SO18BPK1_POLE_88_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF2E90FE1F64,'200001068900,50.92311600,-1.37631260,,,,,,,,ONT in USPRN_200001068900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068901,ONT_200001068901,Default,SO18BPK1_POLE_88_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF2E90FE1F65,'200001068901,50.92311600,-1.37631260,,,,,,,,ONT in USPRN_200001068901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068902,ONT_200001068902,Default,SO18BPK1_POLE_88_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF2E90FE1F66,'200001068902,50.92311600,-1.37631260,,,,,,,,ONT in USPRN_200001068902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068903,ONT_200001068903,Default,SO18BPK1_POLE_88_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF2E90FE1F67,'200001068903,50.92311600,-1.37631260,,,,,,,,ONT in USPRN_200001068903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068904,ONT_200001068904,Default,SO18BPK1_POLE_88_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF2E90FE1F68,'200001068904,50.92311600,-1.37631260,,,,,,,,ONT in USPRN_200001068904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068905,ONT_200001068905,Default,SO18BPK1_POLE_88_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF2E90FE1F69,'200001068905,50.92311600,-1.37631260,,,,,,,,ONT in USPRN_200001068905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068906,ONT_200001068906,Default,SO18BPK1_POLE_88_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF2E90FE1F6A,'200001068906,50.92311600,-1.37631260,,,,,,,,ONT in USPRN_200001068906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068907,ONT_200001068907,Default,SO18BPK1_POLE_88_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF2E90FE1F6B,'200001068907,50.92311600,-1.37631260,,,,,,,,ONT in USPRN_200001068907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068908,ONT_200001068908,Default,SO18BPK1_POLE_88_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF2E90FE1F6C,'200001068908,50.92311600,-1.37631260,,,,,,,,ONT in USPRN_200001068908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068909,ONT_200001068909,Default,SO18BPK1_POLE_88_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF2E90FE1F6D,'200001068909,50.92311600,-1.37631260,,,,,,,,ONT in USPRN_200001068909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068910,ONT_200001068910,Default,SO18BPK1_POLE_88_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF2E90FE1F6E,'200001068910,50.92311600,-1.37631260,,,,,,,,ONT in USPRN_200001068910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001068911,ONT_200001068911,Default,SO18BPK1_POLE_88_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF2E90FE1F6F,'200001068911,50.92311600,-1.37631260,,,,,,,,ONT in USPRN_200001068911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
