Node_Label,ID_,Location,Parent_Foreign_Id,Parent_Foreign_Source,IP_Management,MgmtType_,svc_Forced,cat_,Asset_category,Asset_region,Asset_serialNumber,Asset_assetNumber,Asset_latitude,Asset_longitude,Asset_thresholdCategory,Asset_notifyCategory,Asset_pollerCategory,Asset_displayCategory,Asset_managedObjectType,Asset_managedObjectInstance,Asset_circuitId,Asset_description,MetaData_requisition:serviceId,MetaData_requisition:serviceName,MetaData_requisition:customerId,MetaData_requisition:customerName
ONT_100060745312,ONT_100060745312,Default,,,254.0.0.1,N,,ONT,,,,,50.9323829,-1.3687743,,,,,,,,,,,,
ONT_100060745313,ONT_100060745313,Default,,,254.0.0.1,N,,ONT,,,,,50.9330906,-1.3699316,,,,,,,,,,,,
ONT_100060745314,ONT_100060745314,Default,,,254.0.0.1,N,,ONT,,,,,50.9324283,-1.3688448,,,,,,,,,,,,
ONT_100060745315,ONT_100060745315,Default,,,254.0.0.1,N,,ONT,,,,,50.9330742,-1.3702307,,,,,,,,,,,,
ONT_100060745316,ONT_100060745316,Default,,,254.0.0.1,N,,ONT,,,,,50.9330742,-1.3702307,,,,,,,,,,,,
ONT_100060745317,ONT_100060745317,Default,,,254.0.0.1,N,,ONT,,,,,50.9325548,-1.3689569,,,,,,,,,,,,
ONT_100060745318,ONT_100060745318,Default,,,254.0.0.1,N,,ONT,,,,,50.9325548,-1.3689569,,,,,,,,,,,,
ONT_100060745319,ONT_100060745319,Default,,,254.0.0.1,N,,ONT,,,,,50.9330744,-1.3702591,,,,,,,,,,,,
ONT_100060745320,ONT_100060745320,Default,,,254.0.0.1,N,,ONT,,,,,50.9326181,-1.3690272,,,,,,,,,,,,
ONT_100060745321,ONT_100060745321,Default,,,254.0.0.1,N,,ONT,,,,,50.9330744,-1.3702591,,,,,,,,,,,,
ONT_100060745322,ONT_100060745322,Default,,,254.0.0.1,N,,ONT,,,,,50.9327537,-1.3691535,,,,,,,,,,,,
ONT_100060745323,ONT_100060745323,Default,,,254.0.0.1,N,,ONT,,,,,50.9330313,-1.3706013,,,,,,,,,,,,
ONT_100060745324,ONT_100060745324,Default,,,254.0.0.1,N,,ONT,,,,,50.9327541,-1.3692246,,,,,,,,,,,,
ONT_100060745325,ONT_100060745325,Default,,,254.0.0.1,N,,ONT,,,,,50.9330233,-1.3708006,,,,,,,,,,,,
ONT_100060745326,ONT_100060745326,Default,,,254.0.0.1,N,,ONT,,,,,50.9327458,-1.3693528,,,,,,,,,,,,
ONT_100060745327,ONT_100060745327,Default,,,254.0.0.1,N,,ONT,,,,,50.93297,-1.3709152,,,,,,,,,,,,
ONT_100060745328,ONT_100060745328,Default,,,254.0.0.1,N,,ONT,,,,,50.9327554,-1.3694665,,,,,,,,,,,,
ONT_100060745329,ONT_100060745329,Default,,,254.0.0.1,N,,ONT,,,,,50.932774,-1.3695943,,,,,,,,,,,,
ONT_100060745330,ONT_100060745330,Default,,,254.0.0.1,N,,ONT,,,,,50.9327744,-1.3696513,,,,,,,,,,,,
ONT_100060745331,ONT_100060745331,Default,,,254.0.0.1,N,,ONT,,,,,50.9327572,-1.369808,,,,,,,,,,,,
ONT_100060745332,ONT_100060745332,Default,,,254.0.0.1,N,,ONT,,,,,50.9327486,-1.3698793,,,,,,,,,,,,
ONT_100060745333,ONT_100060745333,Default,,,254.0.0.1,N,,ONT,,,,,50.9331072,-1.3713403,,,,,,,,,,,,
ONT_100060745334,ONT_100060745334,Default,,,254.0.0.1,N,,ONT,,,,,50.9327132,-1.3699794,,,,,,,,,,,,
ONT_100060745335,ONT_100060745335,Default,,,254.0.0.1,N,,ONT,,,,,50.9327136,-1.3700506,,,,,,,,,,,,
ONT_100060745336,ONT_100060745336,Default,,,254.0.0.1,N,,ONT,,,,,50.932714,-1.3701359,,,,,,,,,,,,
ONT_100060745337,ONT_100060745337,Default,,,254.0.0.1,N,,ONT,,,,,50.9327055,-1.3702214,,,,,,,,,,,,
ONT_100060745338,ONT_100060745338,Default,,,254.0.0.1,N,,ONT,,,,,50.932688,-1.3703071,,,,,,,,,,,,
ONT_100060745339,ONT_100060745339,Default,,,254.0.0.1,N,,ONT,,,,,50.9326793,-1.3703641,,,,,,,,,,,,
ONT_100060745361,ONT_100060745361,Default,,,254.0.0.1,N,,ONT,,,,,50.9326103,-1.37092,,,,,,,,,,,,
ONT_100062030200,ONT_100062030200,Default,,,254.0.0.1,N,,ONT,,,,,50.9265988,-1.3717697,,,,,,,,,,,,
ONT_100062030201,ONT_100062030201,Default,,,254.0.0.1,N,,ONT,,,,,50.9265988,-1.3717697,,,,,,,,,,,,
ONT_100062030202,ONT_100062030202,Default,,,254.0.0.1,N,,ONT,,,,,50.9265988,-1.3717697,,,,,,,,,,,,
ONT_100062030350,ONT_100062030350,Default,,,254.0.0.1,N,,ONT,,,,,50.9276063,-1.3751853,,,,,,,,,,,,
ONT_100062030351,ONT_100062030351,Default,,,254.0.0.1,N,,ONT,,,,,50.9276063,-1.3751853,,,,,,,,,,,,
ONT_100062030352,ONT_100062030352,Default,,,254.0.0.1,N,,ONT,,,,,50.9278181,-1.3744283,,,,,,,,,,,,
ONT_100062030353,ONT_100062030353,Default,,,254.0.0.1,N,,ONT,,,,,50.9278181,-1.3744283,,,,,,,,,,,,
ONT_100062030889,ONT_100062030889,Default,,,254.0.0.1,N,,ONT,,,,,50.9250427,-1.3733842,,,,,,,,,,,,
ONT_100062030890,ONT_100062030890,Default,,,254.0.0.1,N,,ONT,,,,,50.9255531,-1.3725275,,,,,,,,,,,,
ONT_100062030891,ONT_100062030891,Default,,,254.0.0.1,N,,ONT,,,,,50.9255546,-1.3725252,,,,,,,,,,,,
ONT_100062030892,ONT_100062030892,Default,,,254.0.0.1,N,,ONT,,,,,50.9255829,-1.3722683,,,,,,,,,,,,
ONT_100062030893,ONT_100062030893,Default,,,254.0.0.1,N,,ONT,,,,,50.9256545,-1.3711992,,,,,,,,,,,,
ONT_100062030894,ONT_100062030894,Default,,,254.0.0.1,N,,ONT,,,,,50.925656,-1.3712014,,,,,,,,,,,,
ONT_100062030895,ONT_100062030895,Default,,,254.0.0.1,N,,ONT,,,,,50.9256545,-1.3712015,,,,,,,,,,,,
ONT_100062030896,ONT_100062030896,Default,,,254.0.0.1,N,,ONT,,,,,50.9256546,-1.3712039,,,,,,,,,,,,
ONT_100062030897,ONT_100062030897,Default,,,254.0.0.1,N,,ONT,,,,,50.9248505,-1.3727608,,,,,,,,,,,,
ONT_100062030898,ONT_100062030898,Default,,,254.0.0.1,N,,ONT,,,,,50.9248505,-1.3727608,,,,,,,,,,,,
ONT_100062030899,ONT_100062030899,Default,,,254.0.0.1,N,,ONT,,,,,50.9248505,-1.3727608,,,,,,,,,,,,
ONT_100062030900,ONT_100062030900,Default,,,254.0.0.1,N,,ONT,,,,,50.9248505,-1.3727608,,,,,,,,,,,,
ONT_100062030901,ONT_100062030901,Default,,,254.0.0.1,N,,ONT,,,,,50.9248505,-1.3727608,,,,,,,,,,,,
ONT_100062030902,ONT_100062030902,Default,,,254.0.0.1,N,,ONT,,,,,50.9248505,-1.3727608,,,,,,,,,,,,
ONT_100062030903,ONT_100062030903,Default,,,254.0.0.1,N,,ONT,,,,,50.9248505,-1.3727608,,,,,,,,,,,,
ONT_100062030904,ONT_100062030904,Default,,,254.0.0.1,N,,ONT,,,,,50.9248505,-1.3727608,,,,,,,,,,,,
ONT_100062030905,ONT_100062030905,Default,,,254.0.0.1,N,,ONT,,,,,50.9248505,-1.3727608,,,,,,,,,,,,
ONT_100062030906,ONT_100062030906,Default,,,254.0.0.1,N,,ONT,,,,,50.9248505,-1.3727608,,,,,,,,,,,,
ONT_100062030907,ONT_100062030907,Default,,,254.0.0.1,N,,ONT,,,,,50.9248505,-1.3727608,,,,,,,,,,,,
ONT_100062030908,ONT_100062030908,Default,,,254.0.0.1,N,,ONT,,,,,50.9248505,-1.3727608,,,,,,,,,,,,
ONT_100062031176,ONT_100062031176,Default,,,254.0.0.1,N,,ONT,,,,,50.9210918,-1.374476,,,,,,,,,,,,
ONT_100062031178,ONT_100062031178,Default,,,254.0.0.1,N,,ONT,,,,,50.9211517,-1.3739061,,,,,,,,,,,,
ONT_100062031179,ONT_100062031179,Default,,,254.0.0.1,N,,ONT,,,,,50.9211517,-1.3739061,,,,,,,,,,,,
ONT_100062031180,ONT_100062031180,Default,,,254.0.0.1,N,,ONT,,,,,50.9211517,-1.3739061,,,,,,,,,,,,
ONT_100062031181,ONT_100062031181,Default,,,254.0.0.1,N,,ONT,,,,,50.9211517,-1.3739061,,,,,,,,,,,,
ONT_100062031182,ONT_100062031182,Default,,,254.0.0.1,N,,ONT,,,,,50.9211517,-1.3739061,,,,,,,,,,,,
ONT_100062031183,ONT_100062031183,Default,,,254.0.0.1,N,,ONT,,,,,50.9211517,-1.3739061,,,,,,,,,,,,
ONT_100062031184,ONT_100062031184,Default,,,254.0.0.1,N,,ONT,,,,,50.9211517,-1.3739061,,,,,,,,,,,,
ONT_100062031185,ONT_100062031185,Default,,,254.0.0.1,N,,ONT,,,,,50.9211517,-1.3739061,,,,,,,,,,,,
ONT_100062031186,ONT_100062031186,Default,,,254.0.0.1,N,,ONT,,,,,50.9211517,-1.3739061,,,,,,,,,,,,
ONT_100062031187,ONT_100062031187,Default,,,254.0.0.1,N,,ONT,,,,,50.9211517,-1.3739061,,,,,,,,,,,,
ONT_100062031788,ONT_100062031788,Default,,,254.0.0.1,N,,ONT,,,,,50.9210835,-1.3729253,,,,,,,,,,,,
ONT_100062031789,ONT_100062031789,Default,,,254.0.0.1,N,,ONT,,,,,50.9210835,-1.3729253,,,,,,,,,,,,
ONT_100062031790,ONT_100062031790,Default,,,254.0.0.1,N,,ONT,,,,,50.9210835,-1.3729253,,,,,,,,,,,,
ONT_100062031791,ONT_100062031791,Default,,,254.0.0.1,N,,ONT,,,,,50.9210835,-1.3729253,,,,,,,,,,,,
ONT_100062031792,ONT_100062031792,Default,,,254.0.0.1,N,,ONT,,,,,50.9210835,-1.3729253,,,,,,,,,,,,
ONT_100062031793,ONT_100062031793,Default,,,254.0.0.1,N,,ONT,,,,,50.9210835,-1.3729253,,,,,,,,,,,,
ONT_100062031794,ONT_100062031794,Default,,,254.0.0.1,N,,ONT,,,,,50.9210835,-1.3729253,,,,,,,,,,,,
ONT_100062031848,ONT_100062031848,Default,,,254.0.0.1,N,,ONT,,,,,50.922638,-1.3727052,,,,,,,,,,,,
ONT_100062031849,ONT_100062031849,Default,,,254.0.0.1,N,,ONT,,,,,50.922638,-1.3727052,,,,,,,,,,,,
ONT_100062031850,ONT_100062031850,Default,,,254.0.0.1,N,,ONT,,,,,50.922638,-1.3727052,,,,,,,,,,,,
ONT_100062031851,ONT_100062031851,Default,,,254.0.0.1,N,,ONT,,,,,50.922638,-1.3727052,,,,,,,,,,,,
ONT_100062031852,ONT_100062031852,Default,,,254.0.0.1,N,,ONT,,,,,50.922638,-1.3727052,,,,,,,,,,,,
ONT_100062031853,ONT_100062031853,Default,,,254.0.0.1,N,,ONT,,,,,50.922638,-1.3727052,,,,,,,,,,,,
ONT_100062031854,ONT_100062031854,Default,,,254.0.0.1,N,,ONT,,,,,50.922638,-1.3727052,,,,,,,,,,,,
ONT_100062031855,ONT_100062031855,Default,,,254.0.0.1,N,,ONT,,,,,50.922638,-1.3727052,,,,,,,,,,,,
ONT_100062031856,ONT_100062031856,Default,,,254.0.0.1,N,,ONT,,,,,50.922638,-1.3727052,,,,,,,,,,,,
ONT_100062031857,ONT_100062031857,Default,,,254.0.0.1,N,,ONT,,,,,50.922638,-1.3727052,,,,,,,,,,,,
ONT_100062031858,ONT_100062031858,Default,,,254.0.0.1,N,,ONT,,,,,50.922638,-1.3727052,,,,,,,,,,,,
ONT_100062031859,ONT_100062031859,Default,,,254.0.0.1,N,,ONT,,,,,50.922638,-1.3727052,,,,,,,,,,,,
ONT_100062031860,ONT_100062031860,Default,,,254.0.0.1,N,,ONT,,,,,50.9225287,-1.3724506,,,,,,,,,,,,
ONT_100062031861,ONT_100062031861,Default,,,254.0.0.1,N,,ONT,,,,,50.9225287,-1.3724506,,,,,,,,,,,,
ONT_100062031862,ONT_100062031862,Default,,,254.0.0.1,N,,ONT,,,,,50.9225287,-1.3724506,,,,,,,,,,,,
ONT_100062031863,ONT_100062031863,Default,,,254.0.0.1,N,,ONT,,,,,50.9225287,-1.3724506,,,,,,,,,,,,
ONT_100062031864,ONT_100062031864,Default,,,254.0.0.1,N,,ONT,,,,,50.9225287,-1.3724506,,,,,,,,,,,,
ONT_100062031865,ONT_100062031865,Default,,,254.0.0.1,N,,ONT,,,,,50.9225287,-1.3724506,,,,,,,,,,,,
ONT_100062031867,ONT_100062031867,Default,,,254.0.0.1,N,,ONT,,,,,50.9215526,-1.3715247,,,,,,,,,,,,
ONT_100062031868,ONT_100062031868,Default,,,254.0.0.1,N,,ONT,,,,,50.9215526,-1.3715247,,,,,,,,,,,,
ONT_100062031870,ONT_100062031870,Default,,,254.0.0.1,N,,ONT,,,,,50.9215056,-1.3711412,,,,,,,,,,,,
ONT_100062031871,ONT_100062031871,Default,,,254.0.0.1,N,,ONT,,,,,50.9215056,-1.3711412,,,,,,,,,,,,
ONT_100062031872,ONT_100062031872,Default,,,254.0.0.1,N,,ONT,,,,,50.9227376,-1.3728319,,,,,,,,,,,,
ONT_100062031874,ONT_100062031874,Default,,,254.0.0.1,N,,ONT,,,,,50.9242599,-1.376653,,,,,,,,,,,,
ONT_100062031875,ONT_100062031875,Default,,,254.0.0.1,N,,ONT,,,,,50.9242596,-1.3765819,,,,,,,,,,,,
ONT_100062031876,ONT_100062031876,Default,,,254.0.0.1,N,,ONT,,,,,50.9241372,-1.3761672,,,,,,,,,,,,
ONT_100062032670,ONT_100062032670,Default,,,254.0.0.1,N,,ONT,,,,,50.9332397,-1.3708973,,,,,,,,,,,,
ONT_100062032671,ONT_100062032671,Default,,,254.0.0.1,N,,ONT,,,,,50.9331774,-1.3710262,,,,,,,,,,,,
ONT_100062032672,ONT_100062032672,Default,,,254.0.0.1,N,,ONT,,,,,50.9331242,-1.371155,,,,,,,,,,,,
ONT_100062033165,ONT_100062033165,Default,,,254.0.0.1,N,,ONT,,,,,50.9216914,-1.3756061,,,,,,,,,,,,
ONT_100062033166,ONT_100062033166,Default,,,254.0.0.1,N,,ONT,,,,,50.9216822,-1.3755635,,,,,,,,,,,,
ONT_100062033167,ONT_100062033167,Default,,,254.0.0.1,N,,ONT,,,,,50.9216822,-1.3755635,,,,,,,,,,,,
ONT_100062033168,ONT_100062033168,Default,,,254.0.0.1,N,,ONT,,,,,50.9216822,-1.3755635,,,,,,,,,,,,
ONT_100062033432,ONT_100062033432,Default,,,254.0.0.1,N,,ONT,,,,,50.9262972,-1.3725421,,,,,,,,,,,,
ONT_100062035423,ONT_100062035423,Default,,,254.0.0.1,N,,ONT,,,,,50.931484,-1.3755317,,,,,,,,,,,,
ONT_100062035495,ONT_100062035495,Default,,,254.0.0.1,N,,ONT,,,,,50.9227249,-1.3687915,,,,,,,,,,,,
ONT_100062035496,ONT_100062035496,Default,,,254.0.0.1,N,,ONT,,,,,50.9227249,-1.3687915,,,,,,,,,,,,
ONT_100062035497,ONT_100062035497,Default,,,254.0.0.1,N,,ONT,,,,,50.9227249,-1.3687915,,,,,,,,,,,,
ONT_100062035498,ONT_100062035498,Default,,,254.0.0.1,N,,ONT,,,,,50.9227249,-1.3687915,,,,,,,,,,,,
ONT_100062035499,ONT_100062035499,Default,,,254.0.0.1,N,,ONT,,,,,50.9227249,-1.3687915,,,,,,,,,,,,
ONT_100062035500,ONT_100062035500,Default,,,254.0.0.1,N,,ONT,,,,,50.9227249,-1.3687915,,,,,,,,,,,,
ONT_100062035501,ONT_100062035501,Default,,,254.0.0.1,N,,ONT,,,,,50.9227249,-1.3687915,,,,,,,,,,,,
ONT_100062035502,ONT_100062035502,Default,,,254.0.0.1,N,,ONT,,,,,50.9227249,-1.3687915,,,,,,,,,,,,
ONT_100062035503,ONT_100062035503,Default,,,254.0.0.1,N,,ONT,,,,,50.9227249,-1.3687915,,,,,,,,,,,,
ONT_100062035504,ONT_100062035504,Default,,,254.0.0.1,N,,ONT,,,,,50.9227249,-1.3687915,,,,,,,,,,,,
ONT_100062035505,ONT_100062035505,Default,,,254.0.0.1,N,,ONT,,,,,50.9225464,-1.3690357,,,,,,,,,,,,
ONT_100062035506,ONT_100062035506,Default,,,254.0.0.1,N,,ONT,,,,,50.9225464,-1.3690357,,,,,,,,,,,,
ONT_100062035507,ONT_100062035507,Default,,,254.0.0.1,N,,ONT,,,,,50.9225464,-1.3690357,,,,,,,,,,,,
ONT_100062035508,ONT_100062035508,Default,,,254.0.0.1,N,,ONT,,,,,50.9225464,-1.3690357,,,,,,,,,,,,
ONT_100062035509,ONT_100062035509,Default,,,254.0.0.1,N,,ONT,,,,,50.9225464,-1.3690357,,,,,,,,,,,,
ONT_100062035510,ONT_100062035510,Default,,,254.0.0.1,N,,ONT,,,,,50.9225464,-1.3690357,,,,,,,,,,,,
ONT_100062035511,ONT_100062035511,Default,,,254.0.0.1,N,,ONT,,,,,50.9225464,-1.3690357,,,,,,,,,,,,
ONT_100062035512,ONT_100062035512,Default,,,254.0.0.1,N,,ONT,,,,,50.9225464,-1.3690357,,,,,,,,,,,,
ONT_100062035513,ONT_100062035513,Default,,,254.0.0.1,N,,ONT,,,,,50.9225464,-1.3690357,,,,,,,,,,,,
ONT_100062035514,ONT_100062035514,Default,,,254.0.0.1,N,,ONT,,,,,50.9224755,-1.3692359,,,,,,,,,,,,
ONT_100062035515,ONT_100062035515,Default,,,254.0.0.1,N,,ONT,,,,,50.9224755,-1.3692359,,,,,,,,,,,,
ONT_100062035516,ONT_100062035516,Default,,,254.0.0.1,N,,ONT,,,,,50.9224755,-1.3692359,,,,,,,,,,,,
ONT_100062035517,ONT_100062035517,Default,,,254.0.0.1,N,,ONT,,,,,50.9224755,-1.3692359,,,,,,,,,,,,
ONT_100062035518,ONT_100062035518,Default,,,254.0.0.1,N,,ONT,,,,,50.9224755,-1.3692359,,,,,,,,,,,,
ONT_100062035519,ONT_100062035519,Default,,,254.0.0.1,N,,ONT,,,,,50.9224755,-1.3692359,,,,,,,,,,,,
ONT_100062035520,ONT_100062035520,Default,,,254.0.0.1,N,,ONT,,,,,50.9224755,-1.3692359,,,,,,,,,,,,
ONT_100062035521,ONT_100062035521,Default,,,254.0.0.1,N,,ONT,,,,,50.9224755,-1.3692359,,,,,,,,,,,,
ONT_100062035522,ONT_100062035522,Default,,,254.0.0.1,N,,ONT,,,,,50.9224755,-1.3692359,,,,,,,,,,,,
ONT_100062035523,ONT_100062035523,Default,,,254.0.0.1,N,,ONT,,,,,50.9224755,-1.3692359,,,,,,,,,,,,
ONT_100062035524,ONT_100062035524,Default,,,254.0.0.1,N,,ONT,,,,,50.9224755,-1.3692359,,,,,,,,,,,,
ONT_100062035525,ONT_100062035525,Default,,,254.0.0.1,N,,ONT,,,,,50.9224755,-1.3692359,,,,,,,,,,,,
ONT_100062036028,ONT_100062036028,Default,,,254.0.0.1,N,,ONT,,,,,50.9275179,-1.373792,,,,,,,,,,,,
ONT_100062036029,ONT_100062036029,Default,,,254.0.0.1,N,,ONT,,,,,50.9275179,-1.373792,,,,,,,,,,,,
ONT_100062036030,ONT_100062036030,Default,,,254.0.0.1,N,,ONT,,,,,50.9275179,-1.373792,,,,,,,,,,,,
ONT_100062036031,ONT_100062036031,Default,,,254.0.0.1,N,,ONT,,,,,50.9275179,-1.373792,,,,,,,,,,,,
ONT_100062036332,ONT_100062036332,Default,,,254.0.0.1,N,,ONT,,,,,50.9283818,-1.3755733,,,,,,,,,,,,
ONT_100062036333,ONT_100062036333,Default,,,254.0.0.1,N,,ONT,,,,,50.9283818,-1.3755733,,,,,,,,,,,,
ONT_100062037073,ONT_100062037073,Default,,,254.0.0.1,N,,ONT,,,,,50.9235583,-1.3799633,,,,,,,,,,,,
ONT_100062037074,ONT_100062037074,Default,,,254.0.0.1,N,,ONT,,,,,50.9235583,-1.3799633,,,,,,,,,,,,
ONT_100062037075,ONT_100062037075,Default,,,254.0.0.1,N,,ONT,,,,,50.9235583,-1.3799633,,,,,,,,,,,,
ONT_100062037076,ONT_100062037076,Default,,,254.0.0.1,N,,ONT,,,,,50.9235583,-1.3799633,,,,,,,,,,,,
ONT_100062038240,ONT_100062038240,Default,,,254.0.0.1,N,,ONT,,,,,50.9241579,-1.3744063,,,,,,,,,,,,
ONT_100062038241,ONT_100062038241,Default,,,254.0.0.1,N,,ONT,,,,,50.9241579,-1.3744063,,,,,,,,,,,,
ONT_100062038242,ONT_100062038242,Default,,,254.0.0.1,N,,ONT,,,,,50.9241966,-1.374918,,,,,,,,,,,,
ONT_100062038243,ONT_100062038243,Default,,,254.0.0.1,N,,ONT,,,,,50.9241966,-1.374918,,,,,,,,,,,,
ONT_100062038244,ONT_100062038244,Default,,,254.0.0.1,N,,ONT,,,,,50.9241966,-1.374918,,,,,,,,,,,,
ONT_100062038245,ONT_100062038245,Default,,,254.0.0.1,N,,ONT,,,,,50.9241966,-1.374918,,,,,,,,,,,,
ONT_100062038246,ONT_100062038246,Default,,,254.0.0.1,N,,ONT,,,,,50.9244095,-1.3743745,,,,,,,,,,,,
ONT_100062038251,ONT_100062038251,Default,,,254.0.0.1,N,,ONT,,,,,50.9253287,-1.3747179,,,,,,,,,,,,
ONT_100062038252,ONT_100062038252,Default,,,254.0.0.1,N,,ONT,,,,,50.9253737,-1.3747315,,,,,,,,,,,,
ONT_100062038257,ONT_100062038257,Default,,,254.0.0.1,N,,ONT,,,,,50.9238749,-1.3752781,,,,,,,,,,,,
ONT_100062038258,ONT_100062038258,Default,,,254.0.0.1,N,,ONT,,,,,50.9238387,-1.3752359,,,,,,,,,,,,
ONT_100062038259,ONT_100062038259,Default,,,254.0.0.1,N,,ONT,,,,,50.9238115,-1.3752078,,,,,,,,,,,,
ONT_100062038260,ONT_100062038260,Default,,,254.0.0.1,N,,ONT,,,,,50.9237752,-1.3751513,,,,,,,,,,,,
ONT_100062038261,ONT_100062038261,Default,,,254.0.0.1,N,,ONT,,,,,50.9237391,-1.3751091,,,,,,,,,,,,
ONT_100062038262,ONT_100062038262,Default,,,254.0.0.1,N,,ONT,,,,,50.9236938,-1.3750528,,,,,,,,,,,,
ONT_100062038263,ONT_100062038263,Default,,,254.0.0.1,N,,ONT,,,,,50.9236665,-1.3749963,,,,,,,,,,,,
ONT_100062038264,ONT_100062038264,Default,,,254.0.0.1,N,,ONT,,,,,50.9236393,-1.374954,,,,,,,,,,,,
ONT_100062038265,ONT_100062038265,Default,,,254.0.0.1,N,,ONT,,,,,50.923585,-1.3748978,,,,,,,,,,,,
ONT_100062038587,ONT_100062038587,Default,,,254.0.0.1,N,,ONT,,,,,50.9236188,-1.3744847,,,,,,,,,,,,
ONT_100062038588,ONT_100062038588,Default,,,254.0.0.1,N,,ONT,,,,,50.9236188,-1.3744847,,,,,,,,,,,,
ONT_100062038589,ONT_100062038589,Default,,,254.0.0.1,N,,ONT,,,,,50.9236188,-1.3744847,,,,,,,,,,,,
ONT_100062038595,ONT_100062038595,Default,,,254.0.0.1,N,,ONT,,,,,50.9243888,-1.3721837,,,,,,,,,,,,
ONT_100062038596,ONT_100062038596,Default,,,254.0.0.1,N,,ONT,,,,,50.9243888,-1.3721837,,,,,,,,,,,,
ONT_100062038597,ONT_100062038597,Default,,,254.0.0.1,N,,ONT,,,,,50.9243888,-1.3721837,,,,,,,,,,,,
ONT_100062038598,ONT_100062038598,Default,,,254.0.0.1,N,,ONT,,,,,50.9243888,-1.3721837,,,,,,,,,,,,
ONT_100062039715,ONT_100062039715,Default,,,254.0.0.1,N,,ONT,,,,,50.9230137,-1.3756738,,,,,,,,,,,,
ONT_100062039716,ONT_100062039716,Default,,,254.0.0.1,N,,ONT,,,,,50.9230137,-1.3756738,,,,,,,,,,,,
ONT_100062512582,ONT_100062512582,Default,,,254.0.0.1,N,,ONT,,,,,50.9237133,-1.3803596,,,,,,,,,,,,
ONT_100062512925,ONT_100062512925,Default,,,254.0.0.1,N,,ONT,,,,,50.9250958,-1.3799143,,,,,,,,,,,,
ONT_100062512937,ONT_100062512937,Default,,,254.0.0.1,N,,ONT,,,,,50.9246795,-1.3794219,,,,,,,,,,,,
ONT_100062512938,ONT_100062512938,Default,,,254.0.0.1,N,,ONT,,,,,50.9246795,-1.3794219,,,,,,,,,,,,
ONT_100062512942,ONT_100062512942,Default,,,254.0.0.1,N,,ONT,,,,,50.9251512,-1.3801839,,,,,,,,,,,,
ONT_100062513306,ONT_100062513306,Default,,,254.0.0.1,N,,ONT,,,,,50.9246795,-1.3794219,,,,,,,,,,,,
ONT_100062513307,ONT_100062513307,Default,,,254.0.0.1,N,,ONT,,,,,50.9246795,-1.3794219,,,,,,,,,,,,
ONT_100062513701,ONT_100062513701,Default,,,254.0.0.1,N,,ONT,,,,,50.9241433,-1.3766973,,,,,,,,,,,,
ONT_100062513707,ONT_100062513707,Default,,,254.0.0.1,N,,ONT,,,,,50.9323565,-1.3705392,,,,,,,,,,,,
ONT_100062513708,ONT_100062513708,Default,,,254.0.0.1,N,,ONT,,,,,50.9323565,-1.3705392,,,,,,,,,,,,
ONT_100062513709,ONT_100062513709,Default,,,254.0.0.1,N,,ONT,,,,,50.9323565,-1.3705392,,,,,,,,,,,,
ONT_100062513710,ONT_100062513710,Default,,,254.0.0.1,N,,ONT,,,,,50.9323565,-1.3705392,,,,,,,,,,,,
ONT_100062513723,ONT_100062513723,Default,,,254.0.0.1,N,,ONT,,,,,50.9274971,-1.3782887,,,,,,,,,,,,
ONT_100062513729,ONT_100062513729,Default,,,254.0.0.1,N,,ONT,,,,,50.9229844,-1.3735827,,,,,,,,,,,,
ONT_100062513730,ONT_100062513730,Default,,,254.0.0.1,N,,ONT,,,,,50.9229844,-1.3735827,,,,,,,,,,,,
ONT_100062513732,ONT_100062513732,Default,,,254.0.0.1,N,,ONT,,,,,50.9224061,-1.3763933,,,,,,,,,,,,
ONT_100062513752,ONT_100062513752,Default,,,254.0.0.1,N,,ONT,,,,,50.9318754,-1.3730646,,,,,,,,,,,,
ONT_100062513759,ONT_100062513759,Default,,,254.0.0.1,N,,ONT,,,,,50.9256834,-1.3738025,,,,,,,,,,,,
ONT_100062513761,ONT_100062513761,Default,,,254.0.0.1,N,,ONT,,,,,50.9284333,-1.3784612,,,,,,,,,,,,
ONT_100062513763,ONT_100062513763,Default,,,254.0.0.1,N,,ONT,,,,,50.9223573,-1.3756968,,,,,,,,,,,,
ONT_100062513772,ONT_100062513772,Default,,,254.0.0.1,N,,ONT,,,,,50.9215096,-1.3752528,,,,,,,,,,,,
ONT_100062513773,ONT_100062513773,Default,,,254.0.0.1,N,,ONT,,,,,50.9223215,-1.3757257,,,,,,,,,,,,
ONT_100062513777,ONT_100062513777,Default,,,254.0.0.1,N,,ONT,,,,,50.9217572,-1.3759256,,,,,,,,,,,,
ONT_100062513778,ONT_100062513778,Default,,,254.0.0.1,N,,ONT,,,,,50.9217955,-1.3744352,,,,,,,,,,,,
ONT_100062513779,ONT_100062513779,Default,,,254.0.0.1,N,,ONT,,,,,50.9221702,-1.376004,,,,,,,,,,,,
ONT_100062513781,ONT_100062513781,Default,,,254.0.0.1,N,,ONT,,,,,50.9265701,-1.371457,,,,,,,,,,,,
ONT_100062513785,ONT_100062513785,Default,,,254.0.0.1,N,,ONT,,,,,50.932387,-1.3711934,,,,,,,,,,,,
ONT_100062513786,ONT_100062513786,Default,,,254.0.0.1,N,,ONT,,,,,50.9324316,-1.3711359,,,,,,,,,,,,
