Node_Label,ID_,Location,Parent_Foreign_Id,Parent_Foreign_Source,IP_Management,MgmtType_,svc_Forced,cat_,Asset_category,Asset_region,Asset_serialNumber,Asset_assetNumber,Asset_latitude,Asset_longitude,Asset_thresholdCategory,Asset_notifyCategory,Asset_pollerCategory,Asset_displayCategory,Asset_managedObjectType,Asset_managedObjectInstance,Asset_circuitId,Asset_description,MetaData_requisition:serviceId,MetaData_requisition:serviceName,MetaData_requisition:customerId,MetaData_requisition:customerName,Asset_comment,Asset_building,Asset_floor,Asset_room,Asset_rack,Asset_rackunitheight,Asset_slot,Asset_port,Asset_region,Asset_division,Asset_department,Asset_address1,Asset_address2,Asset_city,Asset_state,Asset_zip,Asset_country,Asset_modelnumber,Asset_manufacturer,Asset_vendor,Asset_vendorphone,Asset_vendorfax,Asset_userlastmodified,Asset_lastmodifieddate,Asset_dateinstalled,Asset_lease,Asset_leaseexpires,Asset_supportphone,Asset_maintcontract,Asset_maintcontractexpires,Asset_username,Asset_password,Asset_enable,Asset_autoenable,Asset_connection,Asset_operatingsystem,Asset_cpu,Asset_ram,Asset_storagectrl,Asset_hdd1,Asset_hdd2,Asset_hdd3,Asset_hdd4,Asset_hdd5,Asset_hdd6,Asset_numpowersupplies,Asset_inputpower,Asset_additionalhardware,Asset_admin,Asset_snmpcommunity
ONT_100060733399,ONT_100060733399,Default,SO18BPK1_POLE_0078_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C159FD7,,50.924095,-1.3744214,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,dfeb13f4-a78e-42a2-ad59-625e0be6d9ac,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060733397,ONT_100060733397,Default,SO18BPK1_POLE_0078_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C159FD5,,50.924015,-1.3744226,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,89745c78-64b8-41bc-a3a9-fbe3f9b07c72,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10001317229,ONT_10001317229,Default,SO18BPK1_POLE_0078_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF2541FFD6D,,50.925373,-1.3693959,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,39aa72da-e95f-4d99-8ffc-4404c476d183,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100062514435,ONT_100062514435,Default,SO18BPK1_POLE_0078_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C30CD03,,50.92536,-1.3690403,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,985af2c0-2a7e-4cce-9ff8-cdc395074efd,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100062514434,ONT_100062514434,Default,SO18BPK1_POLE_0078_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C30CD02,,50.925396,-1.3689971,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,92aa9480-fe1b-4015-8945-059ff88c2a89,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100062514433,ONT_100062514433,Default,SO18BPK1_POLE_0078_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C30CD01,,50.92544,-1.3689538,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,962fcb21-cfa7-42c2-ba1d-d3395d71cbd6,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060695271,ONT_100060695271,Default,SO18BPK1_POLE_0078_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C150AE7,,50.924976,-1.369202,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,da44d8e0-1bad-4084-8f86-b5433c6e2dde,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100062038240,ONT_100062038240,Default,SO18BPK1_POLE_0078_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C2988E0,,50.924156,-1.3744063,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,648c3291-681b-46b0-8f1a-b9fc3629010a,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100062514432,ONT_100062514432,Default,SO18BPK1_POLE_0078_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C30CD00,,50.92547,-1.368925,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,31548741-ce2d-43b4-ac7f-566d5b75cd4e,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100062038244,ONT_100062038244,Default,SO18BPK1_POLE_0079_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C2988E4,,50.9242,-1.374918,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,7ead7cb9-82f1-4491-a761-f58735bf7cf4,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100062038243,ONT_100062038243,Default,SO18BPK1_POLE_0079_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C2988E3,,50.9242,-1.374918,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,de0d950e-0cdb-44a5-b188-dd8f58cfa1e2,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100062690732,ONT_100062690732,Default,SO18BPK1_POLE_0079_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C337DAC,,50.924557,-1.3748136,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,2e27fc29-055b-4317-b32f-f9fa60f1b77d,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100062690731,ONT_100062690731,Default,SO18BPK1_POLE_0079_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C337DAB,,50.9242,-1.374918,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,56c9cece-134f-4ec9-8ef0-be8535407ccf,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100062038245,ONT_100062038245,Default,SO18BPK1_POLE_0079_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C2988E5,,50.9242,-1.374918,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,68366d72-8083-4855-97ce-a5306b2ba202,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060733412,ONT_100060733412,Default,SO18BPK1_POLE_0079_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C159FE4,,50.92459,-1.3743294,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,269f3c90-43fd-41d1-a170-276a731e62b8,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060733415,ONT_100060733415,Default,SO18BPK1_POLE_0079_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C159FE7,,50.924477,-1.3748574,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,2e1e9d26-544a-4c0e-b3e8-a0e4e973c6f3,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060733413,ONT_100060733413,Default,SO18BPK1_POLE_0079_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C159FE5,,50.924404,-1.3748584,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,5f92ccfd-e0b0-4943-8a6e-9f23b3f00298,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060733410,ONT_100060733410,Default,SO18BPK1_POLE_0079_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C159FE2,,50.92425,-1.3748746,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,fde937f7-4792-4427-aa15-0dc3cbed6b22,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10024440962,ONT_10024440962,Default,SO18BPK1_POLE_0079_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF25580D482,,50.924557,-1.3748136,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,8963a996-25fa-4528-8f7e-e28f9e591705,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060733409,ONT_100060733409,Default,SO18BPK1_POLE_0079_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C159FE1,,50.924355,-1.3743752,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,5ff0eabf-5e9c-4ef5-b468-24765257f210,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060733416,ONT_100060733416,Default,SO18BPK1_POLE_0079_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C159FE8,,50.92463,-1.3747984,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,abb64407-9993-4b26-9aa9-bd0d8cebc898,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060733411,ONT_100060733411,Default,SO18BPK1_POLE_0079_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C159FE3,,50.924324,-1.3748738,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,d1ff4be7-1120-473c-86a3-88565cf87093,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001731916,ONT_200001731916,Default,SO18BPK1_POLE_0079_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF2E91083D4C,,50.9242,-1.374918,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,ccb8a454-294b-4bfb-aea9-03158bacbd6c,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060733414,ONT_100060733414,Default,SO18BPK1_POLE_0079_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C159FE6,,50.924644,-1.3743287,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,ee209646-25fb-4908-8285-02686702965b,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200002135668,ONT_200002135668,Default,SO18BPK1_POLE_0079_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF2E910E6674,,50.924557,-1.3748136,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,df30a99c-c7ff-4b1d-a5a4-19947a9fb4dc,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100062690734,ONT_100062690734,Default,SO18BPK1_POLE_0080_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C337DAE,,50.925327,-1.374718,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,cc42c080-2cfb-4dd2-aa30-7689b009a310,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060733447,ONT_100060733447,Default,SO18BPK1_POLE_0080_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C15A007,,50.925545,-1.3748003,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,2e64d404-a663-4f4a-9e39-1531b651246e,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060733441,ONT_100060733441,Default,SO18BPK1_POLE_0080_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C15A001,,50.925373,-1.3747315,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,b3b32140-1386-4b48-afc0-2857db956a06,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060733442,ONT_100060733442,Default,SO18BPK1_POLE_0080_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C15A002,,50.926228,-1.3746916,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,6a20ec98-a8f0-4265-a02a-0c54673769dc,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100062690736,ONT_100062690736,Default,SO18BPK1_POLE_0080_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C337DB0,,50.925373,-1.3747315,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,2a05cf1a-1c06-4a32-b950-ad1ff48d86d3,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100062038251,ONT_100062038251,Default,SO18BPK1_POLE_0080_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C2988EB,,50.925327,-1.374718,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,4491d330-1a56-4b6d-8392-22d80aba9262,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060733439,ONT_100060733439,Default,SO18BPK1_POLE_0080_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C159FFF,,50.925327,-1.374718,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,9530fe9e-a9e0-4c95-9f65-32e1b0f7bdc1,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100062038252,ONT_100062038252,Default,SO18BPK1_POLE_0080_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C2988EC,,50.925373,-1.3747315,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,dfffbd52-8b19-41fc-a315-176c8910e9ec,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060733443,ONT_100060733443,Default,SO18BPK1_POLE_0080_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C15A003,,50.925438,-1.3747876,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,afd4da01-addf-4f28-a6bb-acd1dab5fe5f,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060733446,ONT_100060733446,Default,SO18BPK1_POLE_0080_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C15A006,,50.926365,-1.3748178,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,8efb8190-d6c3-4f4a-9af7-345d73784484,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060733444,ONT_100060733444,Default,SO18BPK1_POLE_0080_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C15A004,,50.926292,-1.3747476,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,b4f2ed73-aaea-4235-9e0f-3fa7e8892ebc,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060733450,ONT_100060733450,Default,SO18BPK1_POLE_0080_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C15A00A,,50.92649,-1.3749015,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,e3baa71f-56bc-4bd1-9c47-fbda7391c1ac,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060733448,ONT_100060733448,Default,SO18BPK1_POLE_0080_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C15A008,,50.926426,-1.3748596,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,a12b11be-03f9-4ef9-99ef-76522fe1849e,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060733440,ONT_100060733440,Default,SO18BPK1_POLE_0080_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C15A000,,50.926147,-1.3746215,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,05208a2e-fc18-42c8-b07d-214c7373dcaa,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060733449,ONT_100060733449,Default,SO18BPK1_POLE_0080_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C15A009,,50.92558,-1.3747998,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,f2bbb646-77ed-417b-87b7-fd159dcee88c,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060733445,ONT_100060733445,Default,SO18BPK1_POLE_0080_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C15A005,,50.925484,-1.374787,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,98c41e56-8ebb-4d33-82d8-bc2e21e4d9f7,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060733401,ONT_100060733401,Default,SO18BPK1_POLE_0078_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C159FD9,,50.923973,-1.3749495,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,1d6c6083-d441-4a38-8290-00e16242ae13,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060733404,ONT_100060733404,Default,SO18BPK1_POLE_0078_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C159FDC,,50.92423,-1.3743913,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,458354ea-795e-419c-afef-93b2127a6848,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10034866338,ONT_10034866338,Default,SO18BPK1_POLE_0078_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF2561FE8A2,,50.923393,-1.3746585,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,8a432762-3b64-43eb-99f1-109b4022361e,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200001731919,ONT_200001731919,Default,SO18BPK1_POLE_0078_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF2E91083D4F,,50.923973,-1.3749495,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,ebcbe757-32a5-4116-b3a7-64a1c9d44035,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060733402,ONT_100060733402,Default,SO18BPK1_POLE_0078_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C159FDA,,50.923973,-1.3749495,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,6996ff39-a5b8-497f-befe-3ce4050ec0be,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10001305721,ONT_10001305721,Default,SO18BPK1_POLE_0078_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF2541FD079,,50.92423,-1.3743912,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,08683e95-f0c2-4541-b387-cecc299f0382,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060733403,ONT_100060733403,Default,SO18BPK1_POLE_0078_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C159FDB,,50.923973,-1.3749495,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,7b37fbe3-a7e6-4e56-8de2-c19be51d05f9,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10001305724,ONT_10001305724,Default,SO18BPK1_POLE_0078_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF2541FD07C,,50.92423,-1.3743912,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,dd04230d-ca36-4699-bc58-5f46fc3fd482,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10001305722,ONT_10001305722,Default,SO18BPK1_POLE_0078_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF2541FD07A,,50.92423,-1.3743912,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,b6721de9-aed6-4994-b716-8642808ddc7a,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
